11.988092275019591,11.237088229225272,13.340910179475328,18.835812447544185,24.39469117138719,29.32628431630028,30.389289601879867,28.392416126680743,22.86944900757096,16.950287479412403
21.127418892937296,18.37675946741469,16.35437922539322,18.549665442066374,19.875196227416588,24.607075070777114,27.487248550883088,30.3194302730109,31.783942185557947,30.211074493608542
18.579204144447694,13.079860150337497,9.116889450689035,7.065049702487293,10.3001314629615,14.948261230661963,21.300009267740414,25.70014379734087,26.999544232817687,25.22647959062644
16.43935285030324,19.222155743470946,21.288319197730665,23.64373184972952,25.00513552538746,25.26137841214704,24.90991475019802,23.887565755504042,20.901822655473794,18.84543482267102
15.18081870811468,16.75729006193299,20.490202877594232,23.953248701032088,28.09479963102306,30.467807813629573,32.06519271070464,31.155757352374064,28.29227490572788,24.922153094946346
28.714385145267418,29.006548325532542,25.58010430638666,20.420560336139047,14.321347476391251,12.476722248813394,12.90128564914484,17.69532442045632,23.64204137505786,27.361297601766804
24.795384422682986,24.583618696430978,20.656811403230094,17.207767539874506,14.414086972464675,13.849742856467818,15.961138281556622,19.681973654502432,23.49256981740685,24.945341635716552
18.58682795237787,10.978539977338178,10.351017561629279,16.19176160015133,25.765385491151935,34.54269520512066,37.755698426850394,33.88227894320263,24.397634734299853,15.295725014260439
26.94799549332736,29.057218021054133,27.183472761975548,21.58100941439731,16.05764899265828,10.317564077427676,4.802542480765124,2.126958691773731,2.9480445413543133,6.266229848087127
16.492502645121895,11.527176819685252,7.2632058811887745,5.383485878658728,5.517280641221038,8.14160237318213,11.810975031480686,17.014428462775818,21.648640110690074,25.096759328970172
11.751863056194008,14.574353833965164,20.153657248447782,27.165915575533948,32.2962961438995,35.436400218654214,34.034888973060575,29.798084734862243,23.616743280396,17.367636970007684
10.647042802072097,19.518373425919723,27.46934280086673,30.779749462351194,29.022060649872323,22.532009302192694,13.752606762380974,6.940757016106006,3.5644366791153597,5.8758943767262695
16.365518824213776,23.878384775416965,27.999358975299216,26.027410728461643,19.51935852454242,11.477960710939477,5.279605864815351,3.602491976221858,9.07953884509871,16.483881395624515
11.809977374125317,16.931178644213794,23.812256914931147,27.774142414324103,28.119422970682617,25.609242513770116,19.927191490940377,14.292131053669001,10.144626331535527,11.183452686779049
16.72237278893418,16.333187942061286,17.986668716419057,20.828204141929305,23.78254006986871,28.223680254935875,30.7508365074603,32.77736662831668,32.20481532598708,30.430921479196144
3.556294630150569,4.535800384818696,11.12698561673486,18.292776471656765,25.281940644195746,28.72415335696882,26.346237385032325,20.335136568619088,12.958420512489496,6.007347149160548
32.01066905624098,27.672474602302977,22.104138867808736,17.00827221474084,14.312238887867824,15.427970830303508,19.968796802726562,25.726880826292472,30.358865935580823,33.6025513771012
9.437242066129375,11.352696740617422,18.242477233652426,27.773203042160233,34.30845263448229,34.34425720304098,28.15312007392251,19.49495574366653,11.10091872985903,9.068962946457484
20.428493108975218,16.350401332947257,12.86890729600322,12.056482687838757,15.076492671873027,19.751731394903786,23.20411047819904,24.372602559004747,22.213126530114273,16.914321942415924
24.106774248853775,20.27101351752149,16.017965457749188,14.40846078877591,14.72388024515619,18.14755306694,21.827649958962787,25.862494613662083,28.434311566466864,29.450734189458473
25.506233444434724,32.650402094495355,34.58167735494825,33.116400987047236,26.5942403828885,17.698370130857477,11.598032397438363,7.665807996140832,9.174283724065356,15.18154145520609
31.916641987797195,28.670563817918797,22.795230454596993,16.922456963549887,12.445437290758951,9.790016441175029,10.557827869911335,14.610781922748638,20.108163282173056,26.19685276120951
16.380886810139373,23.535127280669,28.89268086207359,33.959737185037675,35.84248943110176,33.729281885994794,29.46749690199862,22.97746605155904,16.487839839852963,12.107541216150379
19.311780395622716,24.68650717601455,29.51507459515024,31.93985332434196,31.02381129601546,27.51934628427895,22.570161081676755,16.35006063828221,10.89784035852286,8.559057240153885
19.499955262171262,22.325324683268484,26.173851148189456,28.451942605960113,29.676667178952425,28.273772542465146,25.62004093872556,22.463060844165263,19.741506635296783,17.70124940329146
10.48662891390438,12.42177407453165,16.576200414734863,22.116963123860625,25.135808616106623,26.43201668512768,23.93765204593904,18.79066722682533,13.925962826296493,11.40166834665154
15.104662413524686,17.65150338528498,20.187753769367973,24.361967530675233,26.622271059996887,28.144376667499614,27.15066189470633,24.92361989401943,21.57044784048401,18.653120132079135
20.95250579296561,24.847125784050696,26.10205889618483,24.871745302865214,21.179022111978306,16.252149937812458,11.405305826806302,7.940387228506132,7.207603225524641,8.917069670911024
15.510762642748071,12.072345620039806,11.25741477749218,12.443038670170436,16.259909772157904,20.839433364660742,25.919684006888335,29.308072003196713,31.028194733383,30.119086217499973
21.220020401374065,12.94266628997345,8.2403260109242,10.798015575813631,17.106768377607583,25.442980686284283,31.23866895982248,30.732288986774826,24.45880941524325,15.656631318992764
27.362970365150204,26.722763895339995,25.32556878235115,22.174872022766245,19.456045513964142,17.65669514414392,16.396604768717115,16.785418942754035,17.9200590518601,19.559355352919447
25.160908981459457,23.340700865594197,18.970509400765796,15.146824053132688,13.347938318124845,13.675537256652706,15.606419072791383,19.637948643548715,23.501379903974552,26.39898632841916
21.922844542042885,24.216381376130858,23.367032523079367,21.553582992489588,17.405883510562198,14.159985718255543,11.141434148130724,11.301877448847016,13.606736758410666,17.02642128720016
20.749433131406654,13.974358000178585,12.28698410088948,16.820769090944335,24.35022127548042,33.06713884776301,36.12355750357315,32.10899553231036,25.047473267500514,16.689594574891228
22.627336327690426,19.264538743463945,16.270938985019637,13.541925421043349,12.027809115202063,11.408041553146933,12.540272226217601,15.320738887959914,18.12366129089179,21.596970020608143
28.583303579126337,22.624692033484457,16.23583765631623,13.614087409287842,14.345004820082735,19.913191277323996,26.10413829450513,30.641696867058286,31.311926206686138,28.557915813286574
22.510315115454052,25.487526844710555,28.041027902872642,27.59345746892128,24.335708810462638,19.282501257072326,14.15477252294623,11.71911274061783,11.190487179287752,13.206962427148396
16.395166273914793,19.41831059606589,24.35266113289312,29.5375607446135,32.915221456106984,32.594365782011536,28.895150760667846,23.07602604981366,17.88584985854973,16.280921954770694
16.52126254146724,10.140052229695497,4.860780079866469,2.7723091913823703,2.5379529105461427,4.617752677485548,10.59922842648747,16.78948750791121,22.959218790409636,26.888529709925443
7.97922895714039,6.383470156329719,6.875416674319637,10.98293923613067,16.798186586241368,23.33204209508424,27.018249087666394,27.859271360729007,24.412090520509167,18.30310495103879
16.015099320064476,20.29115754319446,23.61785224964397,25.227953440349197,25.58697659977417,23.722721759968298,20.219231777519152,16.77153569357682,11.596440444568426,8.880203702603488
11.045474299616334,16.342749233084103,23.42654866066905,29.08116599150949,29.18469631545873,25.946984943712202,19.167215711536567,13.334730570133795,10.4011035216811,12.252771482996943
16.20180679379481,13.0615572942909,11.873427216773539,11.366573662155506,14.140693863362987,17.623575896045296,21.650238862866846,21.306795266414778,19.868408655194795,16.232810002751176
22.17965812967839,22.834749542875358,20.873066775214713,17.26456729619892,13.483564689915987,12.191784468117945,14.10519023571059,18.26098926184704,21.460023708827542,23.298928718299013
13.218948296519956,12.6340882753632,13.09979242535163,14.428255093943957,19.12646432838247,22.49468733331708,26.23184738463837,29.039188639085722,30.421157204823338,29.213487799516308
11.526070874835808,14.558249843628868,21.512132665394244,28.946945807217443,33.380686014873326,33.119217368500394,28.23352830646925,19.4043924816919,12.961759941145312,11.03190809380259
30.370015648615237,28.522676527467898,19.12613726477508,8.663427021426264,2.371820941070982,3.540694450607838,11.81299332533167,22.71790478281709,30.15367491048157,30.298612860391525
